x,y
-3.7637964345791257,-10.866799001774496
13.521429192297486,232.1839313511103
6.959818254342153,199.87963607125582
2.959754525911098,119.27673659084192
-10.319440786726904,-285.6782434998845
-10.32016438991392,-246.13410915918763
-13.257491634954016,-443.2436494788414
10.985284373248057,230.7379069828999
3.0334503522962635,161.31469089103
6.242177333881365,144.98080307858683
-14.382465171125926,-607.7648542821522
14.09729556485983,306.62486529789794
9.973279224012654,191.61299598147676
-8.629826679651716,-170.07570041951533
-9.545250983786982,-180.18605164387162
-9.497864704396985,-196.78933096815388
-5.872732711213867,-32.25870693885207
0.7426929489671359,164.63221796398278
-2.0416494407365278,47.68958455133465
-6.263125794058743,-35.020719927172316
3.3555868416713857,140.8920399549495
-10.815184180438745,-284.4270969061465
-6.235660543943455,-18.95583747138297
-4.00914470118925,28.76003741231594
-1.3179004734889226,91.44443012817572
8.555278841790408,211.1434453523802
-9.009786535249209,-192.8787704075755
0.4270331524083488,85.21187791002721
2.7724370658612756,107.7343430284536
-13.606487618400068,-551.7540650867063
3.2263455570431496,189.66007601329716
-9.884276289381255,-260.68087154682473
-13.048452210441614,-461.0886357565429
13.466566117599996,248.409893819303
13.96896099223678,273.8666016876423
9.251920443493834,211.89083137799187
-5.86158692479888,-21.739359030887393
-12.069836579808484,-393.5258031655877
5.526990795364707,153.88821820831524
-1.7954251878119614,75.8597238167808
-11.338852954656636,-332.63179043368916
-0.14469269666189533,137.98791372900817
-13.968344366543448,-522.1683629370785
12.279612062363462,251.23349865349385
-7.2366005519994925,-81.34687877955646
4.8756685306194605,182.05865853075693
-5.648667717317672,-31.109832768092865
0.6020406353343244,76.19014211652058
1.4013083802983886,128.84804531903262
-9.454366334234189,-224.51699444487957
14.087538832936758,255.65283968655763
8.253984700833435,196.07802994135574
13.184968246925674,280.56790353073626
11.844820512829465,226.1721635601361
2.9369993643325536,143.19806927588283
12.656227050693506,282.09196468772484
-12.345224938442415,-393.7478555950874
-9.120514127425643,-124.69368513184006
-13.643181332683858,-491.63813816514966
-5.240090077102069,-65.64264003694527
-3.339681309315539,52.74672262831372
-6.859529046783123,-72.42110860888337
9.86212527455788,230.60624717819573
-4.297400199192321,24.651951291883773
-6.571964709378577,-73.73908660775085
1.2808824947474555,86.78409403961867
-10.77227325075712,-293.5623573778462
9.06590942262119,168.25612317210448
-12.763480689606876,-447.00074723373325
14.60660809801552,295.9354375853569
8.167343078899723,222.34763247257277
-9.038529553974827,-175.43337233386228
-14.834336486291928,-644.98970121058
9.463842853645026,204.92911015659365
6.205720315428515,193.51761362900533
6.870215041229621,153.86794798056573
8.138110400578373,176.97505109315193
-12.77866044797729,-433.33334347410675
-4.246028143671822,-10.30592805619732
-11.523928214246109,-323.14019817232537
10.893102776267806,208.4612646624244
3.6989438048267367,153.09652025575232
-5.073059254420524,-38.30550242064637
-13.093249491419291,-470.17823840934693
-5.670530348530134,-18.34779787308807
-5.2445003391975895,-31.091493820355836
6.888185350141921,212.4380677253284
4.126724140656393,136.39356004344552
11.616382277289794,227.6607455663618
-0.8335522451415205,109.93717471296277
-11.41217262185095,-366.96759857046044
6.397343616689849,121.15596786659717
7.823551458506923,139.2827674249865
1.8383159270848886,155.51892399473454
8.129015398636831,166.4437885452228
-0.1861321090682786,161.1209749108553
0.6819848814598224,95.5876627442885
-2.173769449243512,65.61789661893651
-14.237426197677145,-520.2729403345518
-11.763257190200866,-306.28680677290623
-14.057124429397973,-490.8834220652414
4.0923123379134125,176.29479914577564
-5.5693205677102,-7.251225666456822
0.2571207349410827,118.59184136426732
12.226994217782792,251.41964539263384
-7.521233125533752,-124.26365411289022
-2.6885123089311076,29.18332694520881
7.666534156291462,175.92519422821042
-8.136055035251326,-143.4297653394063
-12.690602705136211,-438.0201688615701
-6.3074564125869585,-42.50847971696942
-10.163361382379868,-226.00742480775747
12.89092957027719,246.11431416879583
9.243611386932507,228.3462076787167
4.002112695312704,116.75627775140846
11.14381770563153,210.1665665210005
9.110162306973432,172.0646988399298
-9.402898233418924,-251.99895819660216
11.776769954699333,222.4880800167616
1.18026725746952,113.10377459844912
9.223204654921876,229.02495846707717
11.882738997704799,242.0205585595609
-5.459895750844083,-54.66900169028607
-11.698442264169698,-305.4167173795313
-8.161945123741749,-109.90505213408805
-2.1867663412123104,75.28062097435125
9.540442977674793,189.0064927971496
10.821917497690304,186.52388974188707
-14.791436084064278,-620.2523498455068
0.3224190773269715,131.9326029528798
-2.4776699055366294,101.51828851836608
-8.336765685878092,-110.43172662304251
-11.404038979989515,-343.16269559812037
-4.871544857891161,-37.63473575497211
13.287291117375574,255.18194202564243
-5.303912039377343,-67.97192800215763
0.5637186523009827,116.16617782177427
6.090568766855334,158.96952064576396
-4.0911119286211814,2.104610161775586
14.153462481628821,230.51576817054013
13.873418848263338,276.8920695593334
-7.446531125239075,-120.46061984547198
-0.08254482322843693,69.5056910112111
-5.97365070549691,-119.15439206852123
-6.454785168675972,-66.33211756347666
-13.893391579364016,-483.4515060031407
3.2869300193969053,180.3565583981314
0.0803706968658453,89.77043904016199
-13.45563746250032,-504.6888369237615
-6.640606072901656,-61.30537161989097
12.247976578999612,207.35933633253975
-7.813143279990827,-116.29344811981582
-10.653153837263307,-261.4645409962463
-0.3164171916731089,125.80471134030329
14.56951362331802,277.80166741820153
-7.738341854654988,-125.4623748575907
5.164066422176358,133.15025478680312
7.848588459861528,156.97970975379178
-7.87087368022801,-132.19826370009847
6.846490458355788,178.09695103668466
-3.966506018422404,40.093821443523034
3.9691749178073827,124.93015439586621
4.005891322826841,182.64880973149786
1.073240522242756,108.02483803275194
-12.29130689836775,-396.17995364678
10.05907486767714,182.03176172075058
-5.3765980508479245,-86.82414115353353
-9.404444688004373,-183.3212241344665
-13.776745753357083,-499.0251702449687
2.7267882956472533,126.3654146495272
5.326930855268472,158.10836097145486
-14.502365132164316,-570.5275033838855
0.36279174897842914,66.22363087973997
-8.205126744061861,-155.7603409044069
4.355183712283495,168.20574692689738
-9.769007129850257,-257.67288103276803
5.728132143073978,167.04353471624927
-3.3979396109838778,-1.4851128303022705
13.101899662102035,259.63235492627865
-10.874371675620203,-295.9230664051644
-4.768009468492245,-46.766820876866845
-11.595794362782328,-315.3172897320462
12.740808548356885,222.72697431951326
11.320180601429431,197.31550928197248
-7.261751168545332,-93.99706361090695
4.799521381025372,180.80539234764902
9.516666006036473,169.00679329772436
1.6560243479838697,123.40936710771908
0.8895173506801939,123.16295101703395
-7.74443127298645,-103.32400546157737
-12.206916965823023,-384.82898382912305
11.916472738599804,217.62028443325212
12.012541714899914,207.67663804371742
3.993043718198038,147.3726426036629
-4.829106268538979,-35.10751359916895
-4.523712761620173,-71.92634691221679
6.778670366107182,179.2573739937966
11.913307798577314,249.34302613794938
11.612592727953519,162.91175489465576
8.396266375728715,157.53796239097787
4.260949384628631,163.02150293193182
-12.475801050148535,-358.4006213585356
-10.151138577161587,-248.62409507789695
11.956625655812378,209.24932989924244
3.1928717897876986,133.36581511662172
-14.72408845150111,-570.0994628197495
-11.955853714019037,-386.64775732931605
4.905053073241675,132.98547553443325
-14.84815248461344,-628.4996254358417
-10.175758457475041,-274.4810431269554
1.4620136809975826,122.65073447063905
5.756855930780798,200.55544678816463
4.5588377850780155,158.15218968388467
-8.271920716183207,-152.11749761860207
6.365376640426074,157.61761611534084
-7.882527375095998,-166.16300436462728
-5.238009055221969,0.523549902685108
7.394742153540726,171.66180837590184
4.488986971416441,144.97363351449673
10.476702314825339,285.7602205397522
4.728386769010299,158.9655448365802
2.049258100064147,107.50714897745279
-12.189756965157226,-398.60297256095976
-3.9685259082169946,45.90913965704356
-7.0439289695482366,-86.8323684430457
-7.680310698627492,-153.6590036536329
14.190316642573368,294.21777289383164
-3.207068259997188,20.539036588091264
11.761396655313398,271.1440041886579
3.9341587799178868,171.702851951269
8.844339106249453,176.0429776012782
0.07911279315576358,133.2046250006342
2.3071165387907726,130.77541202653936
-0.22446918543408323,117.89104868446238
-9.142710366058665,-178.82551745339254
6.673563457845159,146.3059738285656
-6.576829126774326,-86.5603057228245
-14.270521007056384,-536.1173028425217
4.364168877215036,140.05637393125969
-9.686679617788531,-231.61379543374258
13.21375753058743,226.3059111674324
13.617857310077621,269.0990286549008
12.445931706613457,287.3229362577762
-3.895238992336669,-7.4615133326109415
-14.536301504133977,-586.0144780566092
12.849556877631763,278.4278563985518
-2.1544755504805693,59.421674255696445
13.999644571310085,278.18127665480915
13.908599312677584,238.27264494951126
10.590283664020802,218.11906999814448
-6.166533237912429,-59.22222236027051
-3.4470681419422426,55.81136150925602
10.534100145505708,236.36125483346763
-5.492339845311671,34.557380390178615
-9.915217599417225,-220.44590455823268
1.7040378737505044,130.56734834146752
13.08464322482343,252.49337944350725
5.880893900249191,152.11966980461418
2.1018351026809476,135.33834064226014
-12.084705186876944,-387.443340716343
3.4502168009750918,144.55497693640118
14.701615503127897,316.5291006667386
-10.797479542904279,-315.1465519734053
0.5498895709121019,136.39409258007078
11.321192157838663,250.5146107931098
7.223058532626133,169.16626452775475
5.9104722298580405,108.14351160277997
6.074522519613279,147.3329162698488
-4.215265463407345,42.630811032544244
-6.192244672065199,-56.08847869997682
9.28083466435541,166.8269024664911
9.303401840375422,179.43451150116294
11.012169557403112,234.15616067691303
12.397216576694138,248.57123778375575
0.34027196582813346,98.99459288283036
0.045488840615988124,91.5092458212238
8.948855369003255,178.50542618399825
4.498917923332954,126.50934883584361
6.0590063177311,202.7861070753026
8.87378008308303,179.4688908863405
11.700160254526988,253.77638374456822
-4.860145294453925,28.74939852251805
-3.7325114208016803,48.61213056165123
-12.180541804773931,-398.0394896579284
2.348404229885219,139.6079146462704
-13.921731786097737,-530.8848629984982
-1.0320594560261949,60.57143494426012
1.2793390412272991,125.48159094784982
-6.403762436151467,-93.12470132775755
2.7249978170703244,163.07265080868143
-14.084992501828516,-556.5543085969815
-13.879554337523567,-521.4997432591027
9.678016819789747,203.30936780648395
-4.1942807576621135,4.337772527980031
-11.188184620443456,-301.4000371679426
0.667297801644132,97.62333168425991
8.099806592958323,201.74949640087527
-8.525369175094704,-192.1231468877782
3.686714274570008,145.65762088889355
-12.439576050186961,-358.5577362663844
-13.44954836494177,-514.1224769791386
0.9406389470444392,96.16245750917429
1.2190536483031948,129.47700460300808
4.122897044946196,150.84081526996854
6.782740011679845,177.14324183874717
14.27556238387604,285.4599566165103
0.48901044903585955,122.92442162300647
-5.311305811762621,3.7327213418294605
8.85558584306111,197.58629448155563
-6.875032462137774,-88.62311816891788
-1.8308573788309168,84.8994380171655
-12.64630855973202,-375.6884343599726
-14.239477697536275,-562.3297503763245
13.87945244033775,239.82237699647072
10.079403615366175,228.63556960170786
5.879226182810939,157.9257084166472
-2.731411667571903,-5.667105047520977
-9.801170397874627,-207.01459131288692
-10.30688871986742,-272.109347315273
-7.49271305506214,-111.46818316178792
1.4767999411836144,128.05983834700416
6.4378776810018685,170.27295509378433
4.805921301531939,169.8789844658042
-6.601983091621715,-82.36318850916355
13.645958419895823,271.93546154877646
7.136907500873054,164.88891816241073
1.630621575342019,140.04237281555973
3.3516223870305666,154.81397737757527
-2.411998127166303,32.470512973974365
-7.568070314965276,-85.44497831418292
-4.320819640462153,-6.2614821989864895
7.735383313931074,196.82870030411755
-14.568195341107323,-580.4484539671312
-11.517820784792512,-292.96189970714005
-13.619920739347418,-509.34495709084496
-13.778135930430896,-526.3014225256562
10.663817520330216,207.89738438230282
6.109735781400712,155.236764422108
-0.7747851273802446,107.62386343390466
-12.064975180469956,-418.9942517742143
-0.25152374649502995,69.80805241853955
-0.7958468765830293,60.57189239767912
-9.803943902699544,-204.60526222027926
-1.9844505228608096,107.72588409216883
-3.044857968078796,38.61445237274436
3.475502941566493,136.35572757347995
4.052809526029314,147.49292185070675
-13.640879706838664,-476.5290878580126
-3.761621561205864,-0.31374053962543513
3.77579747142709,149.25632548385073
0.09408775740263131,125.78069240215974
10.694695235649668,221.32150666563908
4.76080894856835,156.50667445889204
-10.11196718755711,-221.73334814639267
-12.882937577987104,-509.66172096814256
4.272578346189469,164.58933933719612
-14.204660683751346,-572.1762431421201
2.5732674382038994,86.07990208732832
13.206907242748727,262.8274259773407
2.2642253362763682,162.965346902421
-3.3549022138043423,30.090564955839717
4.2986465532705935,171.68776370685072
-1.2524132852545016,119.50099818740652
1.3685036794780494,151.3324593275592
13.243944263295756,291.78686272094785
-3.4169208659767722,50.49639457914022
13.835716914717427,265.10626494268377
12.160519258681912,190.78409252668374
-9.126265956321106,-196.2000851899362
-12.919160973745036,-466.09307019490933
-11.9766599586772,-317.7603610109958
-14.453345230453507,-583.2267959199855
-12.16671117732215,-383.12688826702487
5.490203202490704,171.55351162452243
-12.86434054619313,-439.49006900222224
-5.430731091187161,14.31216353009161
10.346259329083637,188.6996899223563
-14.301841927925224,-559.8872594909902
9.434054477668074,174.9224651502878
-6.5443567567980026,-102.18023766593492
-11.455055171350313,-349.7998933991697
5.902114960924518,160.1958473919322
3.86828540339652,133.3872190205231
11.32416040581159,200.31998594739716
7.052131314116572,135.49540195432385
9.104427911545457,187.84705954010633
-6.538962822860805,-106.58361744712968
-9.676813686608316,-201.94974213869727
7.51844254922575,176.75489677537018
9.20504217801792,154.5553142009902
14.7151542600202,276.1991719267515
-2.6214696926572056,32.36646970506274
-3.839457426216505,28.735843977531314
8.292388822259905,215.295719422952
-4.775893792409464,-53.51410174966439
12.92271976810694,247.3840215163625
10.752382555290353,205.5645559172231
-2.130179178749449,78.70899571299135
7.526132033744922,180.0917115836736
7.63628622254047,156.9401814640833
-11.906283934922023,-374.83022496485626
12.076587200387,209.52622119139016
0.15757117343571458,129.23422551670168
9.793723983232248,198.09515944101253
-5.398511969081648,20.565999426637717
11.865696854886014,224.45917565792465
-3.3239496379751063,16.60145793945649
-14.67487045559105,-637.6063113436059
12.16145929257791,185.7706047166799
-12.261399696415992,-432.97286925581454
-5.420590872287555,-21.0391149692334
13.501859011524147,268.7831834496713
13.518214408126681,216.87720554104823
2.203136643698585,150.3469868546307
3.9551163650939785,132.80956150209803
-1.5466343406504066,77.34083997426553
-6.2036768490580645,-15.645023368371177
-5.140063638902522,4.109598098354276
5.175553682311154,148.48080754551273
7.571235883130399,152.88113884565524
8.747371311775456,132.44765837210906
8.688544283836617,167.67373134526113
-12.263816908539289,-398.8314548069036
-0.16739085892255545,72.77569698088968
-13.273237199500672,-477.48700713842527
1.4858664697120645,121.7895697533366
-1.754084958798689,63.99735969526668
11.631125482748992,206.0217352644967
