Speed,BrakingDistance
0.0,7.45071229516849
0.06666666666666667,-2.0737422953455473
0.13333333333333333,9.716216960399278
0.2,22.847447846120378
0.26666666666666666,-3.508745065294484
0.3333333333333333,-3.5064987986821525
0.4,23.696192232610873
0.4666666666666667,11.522409826182521
0.5333333333333333,-7.027893566802059
0.6,8.15640065378947
0.6666666666666666,-6.929043169964712
0.7333333333333333,-6.959057414664964
0.8,3.6614340734905118
0.8666666666666667,-28.66164811431141
0.9333333333333333,-25.830211932139935
1.0,-8.38431293861459
1.0666666666666667,-15.135577916127469
1.1333333333333333,4.77793221115133
1.2,-13.548361132818163
1.2666666666666666,-21.104333297807152
1.3333333333333333,22.0736204227122
1.4,-3.288644507298035
1.4666666666666666,1.1204786258744133
1.5333333333333332,-21.253667237646297
1.6,-8.03774086787774
1.6666666666666667,1.8027277345368802
1.7333333333333334,-17.11468143911232
1.8,5.79747027518508
1.8666666666666667,-8.835358126559854
1.9333333333333333,-4.188517358010262
2.0,-8.825599183440955
2.0666666666666664,27.997728323189623
2.1333333333333333,0.025097184486546742
2.2,-15.623663934338504
2.2666666666666666,12.595062570436726
2.3333333333333335,-18.04043252734311
2.4,3.420953925071331
2.466666666666667,-29.090829635974412
2.533333333333333,-19.60190184458757
2.6,3.290918538036853
2.6666666666666665,11.432554255486712
2.7333333333333334,2.9440797734051127
2.8,-1.342724235823608
2.8666666666666667,-4.105666544950443
2.933333333333333,-21.74760763328919
3.0,-10.347663125920631
3.0666666666666664,-6.43935934217459
3.1333333333333333,16.347722282172626
3.2,5.666274343526922
3.2666666666666666,-25.912046774885454
3.3333333333333335,5.41681509647748
3.4,-5.198234206244748
3.466666666666667,-9.552941115700492
3.533333333333333,9.79936655483524
3.6,16.112992837439265
3.6666666666666665,14.6414240089652
3.7333333333333334,-11.89137395945069
3.8,-3.9161856377682187
3.8666666666666667,5.7165070266090146
3.933333333333333,15.406732462390943
4.0,-6.38761356767935
4.066666666666666,-1.9579957610683678
4.133333333333333,-15.7408023878682
4.2,-17.06109936121006
4.266666666666667,13.098109558135192
4.333333333333333,21.282489317451233
4.4,-0.11215182370500743
4.466666666666667,16.05054902393592
4.533333333333333,6.452095931270068
4.6,-8.618796319076864
4.666666666666667,6.509822971515098
4.733333333333333,24.19077071921176
4.8,0.6146094133507268
4.866666666666666,24.653877059432315
4.933333333333334,-38.079287672457276
5.0,13.578537565628357
5.066666666666666,2.5892615791281237
5.133333333333333,-3.1675547014324565
5.2,2.7284116480325347
5.266666666666667,-28.426644830124502
5.333333333333333,-1.8728560953404567
5.4,6.8146885726761965
5.466666666666667,23.662632893344966
5.533333333333333,-6.243164385215822
5.6,-10.559404043397814
5.666666666666667,-5.920800098212492
5.733333333333333,15.374587321086668
5.8,6.613266644895267
5.866666666666666,-6.225514167616694
5.933333333333334,9.459233718922565
6.0,3.256163240220606
6.066666666666666,16.369897080215562
6.133333333333333,-8.649907519271396
6.2,-2.992932198966523
6.266666666666667,-3.9180667414268084
6.333333333333333,-19.947168666426222
6.4,6.489804155968642
6.466666666666667,6.0067179715872285
6.533333333333333,2.2109240718591354
6.6,-1.340807000627204
6.666666666666667,-19.008338908533993
6.733333333333333,-4.042790952591497
6.8,-2.828717747901542
6.866666666666666,-9.676603482768728
6.933333333333334,-0.015730119434580914
7.0,8.510762852218075
7.066666666666666,30.78967740704684
7.133333333333333,5.162889414699807
7.2,6.455255860841466
7.266666666666667,1.5235334857297143
7.333333333333333,-26.09267934059673
7.3999999999999995,2.3402918682617466
7.466666666666667,3.6910087046709528
7.533333333333333,39.78618724283484
7.6,0.002585528283161942
7.666666666666667,7.462099023893076
7.733333333333333,2.4695456766435724
7.8,-14.48817056429298
7.866666666666666,20.23656443994753
7.933333333333334,14.425884379190503
8.0,15.065479205645705
8.066666666666666,-10.387256266365528
8.133333333333333,24.349470219597045
8.2,-17.66576594188421
8.266666666666666,12.219745295892942
8.333333333333334,36.3290566093719
8.4,-11.330044876960324
8.466666666666667,-4.910243721819356
8.533333333333333,5.135659365203507
8.6,-3.854134811742988
8.666666666666666,-19.504395910436433
8.733333333333333,4.842000177645965
8.8,-12.062555705891572
8.866666666666667,11.034775348416613
8.933333333333334,-9.801141291284825
9.0,27.299016075263093
9.066666666666666,-7.638577162821334
9.133333333333333,-0.6600338541962456
9.2,16.434758260545046
9.266666666666666,-14.169409190953774
9.333333333333334,7.767454574617498
9.4,24.02514131423642
9.466666666666667,-19.631359629529523
9.533333333333333,7.313730100206786
9.6,8.506241913726353
9.666666666666666,16.39956529888188
9.733333333333333,-13.81737177428234
9.8,-15.004849196264145
9.866666666666667,12.696679039809021
9.933333333333334,9.388325654053347
10.0,8.757392755188148
10.066666666666666,10.263612031343524
10.133333333333333,-5.06614860145514
10.2,8.685805457415054
10.266666666666666,9.666309321702439
10.333333333333334,-5.376382381506628
10.4,33.394617667171346
10.466666666666667,12.585049369232369
10.533333333333333,-12.321996902484173
10.6,15.466304129507446
10.666666666666666,-8.931336164520932
10.733333333333333,17.566491278359003
10.8,23.210933685111062
10.866666666666667,-6.406012553053433
10.933333333333334,20.427530827553717
11.0,12.241713904047476
11.066666666666666,18.454457955472904
11.133333333333333,34.649450295364765
11.2,2.591178259956942
11.266666666666666,-4.959153576473456
11.333333333333334,-6.9204942221606265
11.4,-5.739154274481573
11.466666666666667,5.417696581010659
11.533333333333333,11.768168511138548
11.6,10.878361989950285
11.666666666666666,19.213304291095913
11.733333333333333,7.07858393372416
11.8,28.76501115735975
11.866666666666667,3.071036390319549
11.933333333333334,47.922759721066505
12.0,16.585010216475094
12.066666666666666,-5.577141124022017
12.133333333333333,-8.702498582027795
12.2,14.67908622864778
12.266666666666666,4.171613775667792
12.333333333333334,18.315562966936938
12.4,14.786564368603173
12.466666666666667,6.678455199035798
12.533333333333333,-4.847683548803852
12.6,-14.78470837028797
12.666666666666666,1.3244979412169062
12.733333333333333,20.95287080374097
12.8,11.403406161953061
12.866666666666667,-10.408526125124263
12.933333333333334,10.961269443323285
13.0,14.229760695932553
13.066666666666666,-4.720972654128106
13.133333333333333,10.93009881140514
13.2,9.585130776689999
13.266666666666666,-8.344332245237124
13.333333333333334,14.25569929411314
13.4,17.389767895523516
13.466666666666667,25.313324203184713
13.533333333333333,24.9645863360791
13.6,-11.417040519356368
13.666666666666666,-4.728486709837954
13.733333333333333,17.155751230352116
13.799999999999999,17.22878926368313
13.866666666666667,17.339937516812945
13.933333333333334,67.49786124870971
14.0,18.363357660397504
14.066666666666666,26.92704015826454
14.133333333333333,24.29758200795359
14.2,19.85286876958697
14.266666666666666,5.447850219283706
14.333333333333334,21.656760529621238
14.4,-1.224378218063574
14.466666666666667,6.911943121122091
14.533333333333333,3.280435671452338
14.6,11.886112090794839
14.666666666666666,45.475434055658184
14.733333333333333,-17.155422333320665
14.799999999999999,21.2459028556177
14.866666666666667,-13.139849178955886
14.933333333333334,4.071244235380722
15.0,27.584258954510492
15.066666666666666,12.314422508654163
15.133333333333333,-4.715282780050702
15.2,0.8224443611004766
15.266666666666666,21.847521789575694
15.333333333333334,0.8000560797985088
15.4,15.104878843729626
15.466666666666667,12.644466487446095
15.533333333333333,2.290217008134965
15.6,44.327161339879886
15.666666666666666,21.781007556992392
15.733333333333333,-18.000249910975217
15.799999999999999,15.278814721541414
15.866666666666667,2.660758584029738
15.933333333333334,25.480055577498916
16.0,0.9121889235094915
16.066666666666666,11.185842266885405
16.133333333333333,20.58903140692908
16.2,26.10832791255182
16.266666666666666,-4.77422388361442
16.333333333333332,8.32137035127466
16.4,6.323820332585658
16.466666666666665,3.7576170669498747
16.53333333333333,40.14936915977201
16.6,19.852725664414336
16.666666666666668,-5.024370426136784
16.733333333333334,27.768151428043865
16.8,45.9443429551895
16.866666666666667,29.711201130489428
16.933333333333334,-8.45366060042131
17.0,7.186488907006231
17.066666666666666,33.5672227933549
17.133333333333333,4.062513571273843
17.2,21.449291422193426
17.266666666666666,26.526399690328937
17.333333333333332,1.118265148550977
17.4,14.245119659072998
17.466666666666665,-33.36478787881387
17.53333333333333,0.005074268874537324
17.6,11.699477729102599
17.666666666666668,-3.1111921739171855
17.733333333333334,40.20972511453009
17.8,-5.610120669409486
17.866666666666667,9.360221588434133
17.933333333333334,18.04133088151359
18.0,37.81909933599174
18.066666666666666,-5.217710045469367
18.133333333333333,33.88834517121329
18.2,16.715495915293804
18.266666666666666,1.9609257898362902
18.333333333333332,23.737107669504617
18.4,19.913895433602047
18.466666666666665,8.047635731506968
18.53333333333333,18.221253497072503
18.6,11.518296047073598
18.666666666666668,19.124982400990948
18.733333333333334,27.478849006704593
18.8,41.462252242180284
18.866666666666667,-0.769676926847179
18.933333333333334,49.919056175399554
19.0,-11.231316992837527
19.066666666666666,15.90011246335514
19.133333333333333,27.12898031949087
19.2,22.64687801602549
19.266666666666666,9.219729424913313
19.333333333333332,15.567055133529758
19.4,11.422985980117506
19.466666666666665,10.10708420139238
19.53333333333333,31.82158701087092
19.6,24.563232289475714
19.666666666666668,8.945244959979078
19.733333333333334,32.96422035372099
19.8,24.211492813149142
19.866666666666667,31.927154004806624
19.933333333333334,29.311321517743075
20.0,7.565074836168916
20.066666666666666,11.730839952601013
20.133333333333333,31.476959632404483
20.2,29.557553981501975
20.266666666666666,20.223364979426666
20.333333333333332,22.43213297185395
20.4,39.97297343682637
20.466666666666665,12.070651389684773
20.53333333333333,29.287349606439456
20.6,18.185110213491594
20.666666666666668,18.090337507147254
20.733333333333334,37.97520833536341
20.8,34.01324523482045
20.866666666666667,33.97353342889847
20.933333333333334,41.49240432953716
21.0,22.365057624491385
21.066666666666666,32.41951679164668
21.133333333333333,17.67688753998705
21.2,27.334495287326632
21.266666666666666,20.661409740040284
21.333333333333332,24.210495030446328
21.4,31.8253553815537
21.466666666666665,10.767578640386798
21.53333333333333,54.57003135750412
21.6,8.237739277504474
21.666666666666668,5.2593930304062475
21.733333333333334,40.98855199138991
21.8,35.63694040944404
21.866666666666667,33.26935281133788
21.933333333333334,33.47873819451976
22.0,24.016298407296283
22.066666666666666,10.888073316601414
22.133333333333333,25.631290595128114
22.2,14.484574327318324
22.266666666666666,39.41701822348849
22.333333333333332,22.733028166356807
22.4,12.705542048112324
22.466666666666665,20.41676793076065
22.53333333333333,31.581527369689915
22.6,17.082131707940384
22.666666666666668,13.355582955392421
22.733333333333334,29.49553039460091
22.8,29.666498566630846
22.866666666666667,18.54007459165528
22.933333333333334,19.23131430461405
23.0,29.930749060364548
23.066666666666666,4.882290433095697
23.133333333333333,5.645598939907227
23.2,16.135336681213463
23.266666666666666,23.86518161321118
23.333333333333332,31.88583570619229
23.4,49.50834325424328
23.466666666666665,40.39911657025251
23.53333333333333,25.29181093943748
23.6,27.56275688145967
23.666666666666668,12.967615085988427
23.733333333333334,27.885858515669714
23.8,23.992120416197928
23.866666666666667,33.32166729396023
23.933333333333334,16.23175806893738
24.0,36.590197713617584
24.066666666666666,51.95130591726089
24.133333333333333,27.489486662036022
24.2,35.30767583148412
24.266666666666666,39.79571543122224
24.333333333333332,23.587248477268012
24.4,33.12938722715625
24.466666666666665,30.11977490061581
24.53333333333333,31.559363700454696
24.6,18.66285324216801
24.666666666666668,30.789874836106364
24.733333333333334,38.05686325757064
24.8,52.519154116925634
24.866666666666667,45.306617946833654
24.933333333333334,63.38129241822891
25.0,19.739786556679256
25.066666666666666,44.50169843969906
25.133333333333333,34.3343523082975
25.2,64.59904399826509
25.266666666666666,19.795747941894952
25.333333333333332,19.49306125617725
25.4,23.267110318339668
25.466666666666665,0.5691196909084475
25.53333333333333,24.711230230344135
25.6,21.381010076694537
25.666666666666668,35.194795686032
25.733333333333334,38.23656185887962
25.8,61.424562588238295
25.866666666666667,47.710579795012976
25.933333333333334,24.973334053952847
26.0,20.323779929774634
26.066666666666666,41.352343128153144
26.133333333333333,14.344057450245923
26.2,61.7938814878153
26.266666666666666,52.18849069970818
26.333333333333332,27.634587440651643
26.4,9.150982063636835
26.466666666666665,55.33230783470341
26.53333333333333,33.48279121009962
26.599999999999998,53.94524467960192
26.666666666666668,11.639140673640057
26.733333333333334,26.742930211248968
26.8,35.99065549577275
26.866666666666667,36.795597795360024
26.933333333333334,29.519240150033568
27.0,45.792748985212484
27.066666666666666,20.615915781483306
27.133333333333333,34.67519661356949
27.2,38.79643447567848
27.266666666666666,44.89013806643679
27.333333333333332,48.0297787268889
27.4,20.66836862243196
27.466666666666665,14.709176327854554
27.53333333333333,57.06937455069985
27.599999999999998,43.07271017969387
27.666666666666668,27.044924173873923
27.733333333333334,61.72416852172674
27.8,40.37711951439288
27.866666666666667,56.51701331651296
27.933333333333334,40.0263327767072
28.0,70.1112188732298
28.066666666666666,65.71700152553696
28.133333333333333,35.839759995036125
28.2,54.33556426431533
28.266666666666666,49.63086146599944
28.333333333333332,60.668362251874115
28.4,25.854148091298434
28.466666666666665,50.808327455532144
28.53333333333333,56.583922858299374
